id,precision,recall,f1
250,0.0231959,1,0.0453401
251,0.0457516,1,0.0875
252,0.0397727,1,0.0765027
253,0.292683,1,0.45283
254,0.166667,0.888889,0.280702
255,0.216216,1,0.355556
256,0.139785,1,0.245283
257,0.258065,0.888889,0.4
258,0.538462,1,0.7
259,0.842105,1,0.914286
260,0.875,1,0.933333
261,0.875,1,0.933333
262,0.0535714,1,0.101695
263,0.25,1,0.4
264,0.0588235,1,0.111111
265,0.25,0.857143,0.387097
266,0.0737705,1,0.137405
267,0.5,1,0.666667
268,0.00443319,1,0.00882724
269,0.227273,0.833333,0.357143
270,0.134146,1,0.236559
271,0.333333,0.333333,0.333333
272,0.25641,1,0.408163
273,0.05,1,0.0952381
274,0.37931,1,0.55
275,0.0382848,1,0.0737463
276,0.153846,0.666667,0.25
277,0.045045,1,0.0862069
278,0.0558659,1,0.10582
279,0.545455,1,0.705882
280,0.323529,0.6875,0.44
281,0.818182,1,0.9
282,0.529412,0.75,0.62069
283,0.114286,1,0.205128
284,0.137255,0.875,0.237288
285,0.142857,1,0.25
286,0.25,1,0.4
287,0.0978261,0.818182,0.174757
288,1,0.833333,0.909091
289,0.5,1,0.666667
290,0.189655,1,0.318841
291,0.27907,0.923077,0.428571
292,0.118421,1,0.211765
293,0.171875,1,0.293333
294,1,0.833333,0.909091
295,0.304348,1,0.466667
296,0.0833333,0.5,0.142857
297,0.232558,1,0.377358
298,0.470588,0.888889,0.615385
299,0.0634921,1,0.119403
300,0.043956,0.5,0.0808081
301,0.6,1,0.75
302,0.153846,0.8,0.258065
303,0.216216,1,0.355556
304,0.384615,0.833333,0.526316
305,0.208333,0.555556,0.30303
306,0.09375,1,0.171429
307,0.24,1,0.387097
308,0.125,1,0.222222
309,0.0245902,0.5,0.046875
310,0.0530303,1,0.100719
311,0.466667,0.608696,0.528302
312,1,0.916667,0.956522
313,0.138889,1,0.243902
314,0.888889,1,0.941176
315,0.0985915,1,0.179487
316,0.285714,1,0.444444
317,0.263158,0.833333,0.4
318,0.00666667,1,0.013245
319,0.0888889,0.888889,0.161616
320,0.545455,1,0.705882
321,0.19802,1,0.330579
322,0.116667,1,0.208955
323,0.315789,1,0.48
324,0.636364,1,0.777778
325,0.5,0.833333,0.625
326,0.25,0.9,0.391304
327,0.123457,1,0.21978
328,0.00509424,1,0.0101368
329,0.333333,1,0.5
330,0.259259,0.7,0.378378
331,0.181818,1,0.307692
332,0.3,1,0.461538
333,0.666667,1,0.8
334,0.4,1,0.571429
335,0.761905,1,0.864865
336,0.0417755,1,0.0802005
337,0.285714,0.285714,0.285714
338,0.163934,0.833333,0.273973
339,0.545455,1,0.705882
340,0.0833333,0.363636,0.135593
341,0.0694444,1,0.12987
342,0.0534351,1,0.101449
343,0.352941,1,0.521739
344,0.428571,1,0.6
345,0.122449,0.461538,0.193548
346,0.048,1,0.0916031
347,0.333333,1,0.5
348,0.157895,0.857143,0.266667
349,0.545455,1,0.705882
350,0.226415,0.923077,0.363636
351,0.25,1,0.4
352,0.0220588,1,0.0431655
353,0.692308,1,0.818182
354,0.533333,0.888889,0.666667
355,0.0808081,1,0.149533
356,0.0230548,1,0.0450704
357,0.0280374,1,0.0545455
358,0.166667,1,0.285714
359,0.0620155,0.888889,0.115942
360,0.7,1,0.823529
361,0.333333,1,0.5
362,0.18,1,0.305085
363,1,0.9,0.947368
364,0.121212,0.888889,0.213333
365,0.112903,1,0.202899
366,0.0330189,1,0.0639269
367,0.857143,1,0.923077
368,0.6,1,0.75
369,0.145833,1,0.254545
370,0.833333,0.833333,0.833333
371,0.30303,1,0.465116
372,0.114286,1,0.205128
373,0.636364,0.482759,0.54902
374,0.269231,0.583333,0.368421
375,0.0952381,1,0.173913
376,0.428571,1,0.6
377,0.104575,0.888889,0.187135
378,0.777778,0.875,0.823529
379,0.470588,1,0.64
380,0.166667,1,0.285714
381,0.35,1,0.518519
382,0.338235,0.958333,0.5
383,0.0522876,1,0.0993789
384,0.0972222,1,0.177215
385,0.1875,1,0.315789
386,0.09375,1,0.171429
387,0.22,0.916667,0.354839
388,0.133333,1,0.235294
389,0.270833,0.8125,0.40625
390,0.166667,0.875,0.28
391,0.545455,0.857143,0.666667
392,0.142857,0.857143,0.244898
393,0.00204708,1,0.0040858
394,0.175439,1,0.298507
395,0.947368,1,0.972973
396,0.0729167,1,0.135922
397,0.0860215,0.888889,0.156863
398,0.545455,0.857143,0.666667
399,0.6,1,0.75
400,0.590909,0.565217,0.577778
401,1,1,1
402,0.4,1,0.571429
403,0.321429,1,0.486486
404,0.318182,0.875,0.466667
405,0.857143,1,0.923077
406,0.75,1,0.857143
407,0.264706,1,0.418605
408,0.0416667,1,0.08
409,0.7,1,0.823529
410,0.0180723,1,0.035503
411,0.142857,1,0.25
412,0.28,1,0.4375
413,1,1,1
414,0.178082,1,0.302326
415,0.777778,1,0.875
416,0.26087,1,0.413793
417,0.107143,1,0.193548
418,0.380952,1,0.551724
419,0.5,0.857143,0.631579
420,0.00875912,1,0.0173661
421,0.190476,0.333333,0.242424
422,0.030303,0.0833333,0.0444444
423,0.666667,1,0.8
424,0.0897436,1,0.164706
425,0.0615385,1,0.115942
426,0.0638298,0.428571,0.111111
427,0.5,1,0.666667
428,0.0840336,1,0.155039
429,0.666667,1,0.8
430,0.109375,1,0.197183
431,0.170213,1,0.290909
432,0.113208,1,0.20339
433,0.75,1,0.857143
434,1,0.30303,0.465116
435,0.545455,1,0.705882
436,0.103448,1,0.1875
437,0.857143,1,0.923077
438,0.34375,1,0.511628
439,0.28,0.875,0.424242
440,0.0130506,1,0.0257649
441,0.636364,1,0.777778
442,0.857143,1,0.923077
443,0.333333,0.409091,0.367347
444,0.555556,0.833333,0.666667
445,0.318182,0.777778,0.451613
446,0.223881,1,0.365854
447,1,0.875,0.933333
448,0.139535,1,0.244898
449,0.866667,0.309524,0.45614
450,0.916667,0.846154,0.88
451,0.105263,1,0.190476
452,0.0689655,1,0.129032
453,1,1,1
454,0.0449438,1,0.0860215
455,0.0681818,1,0.12766
456,0.333333,1,0.5
457,0.0512821,1,0.097561
458,0.117647,1,0.210526
459,0.0724638,0.5,0.126582
460,0.388889,1,0.56
461,0.230769,1,0.375
462,0.117647,1,0.210526
463,0.035533,1,0.0686275
464,0.159091,0.875,0.269231
465,0.0123675,1,0.0244328
466,0.545455,1,0.705882
467,0.428571,1,0.6
468,0.230769,1,0.375
469,1,1,1
470,0.0860215,0.8,0.15534
471,0.24,1,0.387097
472,0.368421,0.875,0.518519
473,0.148936,1,0.259259
474,0.162162,1,0.27907
475,0.285714,1,0.444444
476,0.225806,1,0.368421
477,0.333333,1,0.5
478,0.048,1,0.0916031
479,0.1875,1,0.315789
480,0.108108,1,0.195122
481,0.205882,1,0.341463
482,0.4,1,0.571429
483,0.0813953,1,0.150538
484,0.333333,1,0.5
485,0.273148,0.921875,0.421429
486,0.131579,1,0.232558
487,0.148148,1,0.258065
488,0.7,0.933333,0.8
489,0.305556,1,0.468085
490,0.0100825,1,0.0199637
491,0.347826,0.8,0.484848
492,0.888889,1,0.941176
493,0.09375,1,0.171429
494,0.133333,1,0.235294
495,1,1,1
496,0.2,0.285714,0.235294
497,0.0454545,1,0.0869565
498,0.12,1,0.214286
499,1,0.166667,0.285714
500,0.133333,0.923077,0.23301
501,0.105263,1,0.190476
502,0.0675676,1,0.126582
503,0.205882,1,0.341463
504,0.411765,1,0.583333
505,0.344828,0.909091,0.5
506,0.117647,1,0.210526
507,0.277778,0.357143,0.3125
508,0.107143,1,0.193548
509,0.482759,1,0.651163
510,0.0952381,1,0.173913
511,0.411765,1,0.583333
512,0.333333,1,0.5
513,1,0.8,0.888889
514,0.409091,1,0.580645
515,0.12069,1,0.215385
516,0.030303,1,0.0588235
517,0.666667,1,0.8
518,0.191781,0.583333,0.28866
519,0.27451,1,0.430769
520,0.189189,1,0.318182
521,0.0625,0.833333,0.116279
522,0.241379,0.933333,0.383562
523,0.129032,1,0.228571
524,0.160714,1,0.276923
525,0.421053,1,0.592593
526,0.222222,1,0.363636
527,0.275,1,0.431373
528,0.207547,1,0.34375
529,0.104839,1,0.189781
530,0.0818182,1,0.151261
531,0.0189189,1,0.0371353
532,0.5,1,0.666667
533,0.0273109,1,0.0531697
534,0.6875,0.916667,0.785714
535,1,0.0833333,0.153846
536,0.4375,1,0.608696
537,0.112903,1,0.202899
538,0.357143,1,0.526316
539,0.857143,0.857143,0.857143
540,0.0612245,1,0.115385
541,0.25,1,0.4
542,0.101124,1,0.183673
543,0.0933333,1,0.170732
544,0.166667,1,0.285714
545,0.857143,0.5,0.631579
546,0.25,0.916667,0.392857
547,0.714286,0.833333,0.769231
548,0.126316,1,0.224299
549,0.909091,1,0.952381
550,0.184211,1,0.311111
551,0.352941,1,0.521739
552,0.203125,1,0.337662
553,0.6,0.9,0.72
554,0.130435,1,0.230769
555,0.238095,0.75,0.361446
556,0.0515873,1,0.0981132
557,0.52381,1,0.6875
558,0.0106952,1,0.021164
559,0.0786517,1,0.145833
560,0.315789,1,0.48
561,0.0789474,1,0.146341
562,0.461538,0.857143,0.6
563,0.2,1,0.333333
564,1,0.0909091,0.166667
565,0.5,1,0.666667
566,1,0.0714286,0.133333
567,0.666667,1,0.8
568,0.28,1,0.4375
569,0.0542636,0.7,0.100719
570,0.131148,1,0.231884
571,1,1,1
572,0.0731707,1,0.136364
573,0.25,1,0.4
574,0.35,1,0.518519
575,1,1,1
576,0.0813953,1,0.150538
577,0.6,1,0.75
578,0.318182,1,0.482759
579,1,1,1
580,0.666667,0.888889,0.761905
581,0.0505051,1,0.0961538
582,0.0139211,1,0.02746
583,0.00702371,1,0.0139494
584,0.0542636,0.583333,0.0992908
585,0.0344828,1,0.0666667
586,0.32,1,0.484848
587,0.194444,1,0.325581
588,0.194444,0.875,0.318182
589,0.243243,1,0.391304
590,0.347826,1,0.516129
591,0.888889,1,0.941176
592,0.141892,1,0.248521
593,0.0686695,1,0.128514
594,0.0952381,0.133333,0.111111
595,0.0967742,1,0.176471
596,0.6,1,0.75
597,0.428571,1,0.6
598,0.545455,1,0.705882
599,0.126984,1,0.225352
600,0.0220126,1,0.0430769
601,0.75,0.857143,0.8
602,0.00633357,1,0.0125874
603,0.352941,1,0.521739
604,0.1875,1,0.315789
605,0.526316,0.606061,0.56338
606,0.407407,0.846154,0.55
607,0.292683,1,0.45283
608,0.285714,0.428571,0.342857
609,0.12,0.545455,0.196721
610,1,0.857143,0.923077
611,0.294118,1,0.454545
612,0.73913,1,0.85
613,0.184211,1,0.311111
614,0.5,1,0.666667
615,0.184211,0.875,0.304348
616,0.538462,1,0.7
617,0.0666667,1,0.125
618,0.147059,0.9375,0.254237
619,1,0.875,0.933333
620,1,1,1
621,0.25,1,0.4
622,0.0652174,1,0.122449
623,0.214286,0.75,0.333333
624,1,1,1
625,0.6,0.857143,0.705882
626,0.238095,0.888889,0.375587
627,0.0598802,1,0.112994
628,0.291667,1,0.451613
629,0.478261,1,0.647059
630,0.0350877,1,0.0677966
631,0.162162,1,0.27907
632,0.777778,0.875,0.823529
633,0.888889,1,0.941176
634,0.636364,1,0.777778
635,0.875,1,0.933333
636,0.538462,1,0.7
637,0.391304,1,0.5625
638,1,1,1
639,0.0375587,1,0.0723982
640,0.285714,1,0.444444
641,0.555556,0.909091,0.689655
642,0.636364,1,0.777778
643,0.315789,1,0.48
644,0.0178571,1,0.0350877
645,0.392857,1,0.564103
646,0.28125,1,0.439024
647,0.0933333,1,0.170732
648,0.2,1,0.333333
649,0.269231,1,0.424242
650,0.777778,0.518519,0.622222
651,0.191176,0.866667,0.313253
652,1,0.714286,0.833333
653,0.857143,0.923077,0.888889
654,1,0.916667,0.956522
655,0.0601504,1,0.113475
656,0.206897,1,0.342857
657,0.3,1,0.461538
658,0.615385,1,0.761905
659,0.590909,0.722222,0.65
660,0.178571,0.714286,0.285714
661,0.409091,0.818182,0.545455
662,0.0588235,1,0.111111
663,0.666667,1,0.8
664,0.466667,1,0.636364
665,1,0.285714,0.444444
666,0.216667,0.866667,0.346667
667,0.0888889,1,0.163265
668,0.216216,1,0.355556
669,0.261538,0.607143,0.365591
670,0.888889,1,0.941176
671,0.428571,1,0.6
672,0.388889,1,0.56
673,0.0255319,1,0.0497925
674,0.0967742,1,0.176471
675,0.857143,1,0.923077
676,0.0636364,1,0.119658
677,0.36,1,0.529412
678,0.108434,1,0.195652
679,1,0.857143,0.923077
680,0.375,0.857143,0.521739
681,0.333333,1,0.5
682,0.0436893,1,0.0837209
683,0.0895522,0.857143,0.162162
684,0.047619,1,0.0909091
685,0.171429,1,0.292683
686,0.0952381,1,0.173913
687,0.0679612,1,0.127273
688,0.538462,1,0.7
689,0.12963,1,0.229508
690,0.0851064,1,0.156863
691,0.3125,0.833333,0.454545
692,0.142857,1,0.25
693,0.0545455,1,0.103448
694,0.15,1,0.26087
695,0.148936,1,0.259259
696,1,0.857143,0.923077
697,0.6,1,0.75
698,0.09375,1,0.171429
699,0.8,0.666667,0.727273
700,0.152174,1,0.264151
701,0.269231,0.875,0.411765
702,0.132353,1,0.233766
703,0.190476,1,0.32
704,0.5,1,0.666667
705,0.109375,1,0.197183
706,0.0631579,1,0.118812
707,0.354839,0.916667,0.511628
708,0.0869565,0.5,0.148148
709,0.159091,0.933333,0.271845
710,0.4375,1,0.608696
711,0.714286,0.555556,0.625
712,0.0309278,1,0.06
713,0.170213,1,0.290909
714,0.193548,0.857143,0.315789
715,0.291667,0.875,0.4375
716,0.409091,1,0.580645
717,0.0674157,0.857143,0.125
718,0.0481928,1,0.091954
719,0.00567644,1,0.0112888
720,0.542857,1,0.703704
721,0.208333,0.416667,0.277778
722,0.0426829,1,0.0818713
723,0.0265487,1,0.0517241
724,0.0744681,0.875,0.137255
725,0.193548,1,0.324324
726,0.103448,1,0.1875
727,0.0141287,1,0.0278638
728,0.0987654,1,0.179775
729,0.0555556,1,0.105263
730,0.171429,1,0.292683
731,0.833333,1,0.909091
732,0.75,1,0.857143
733,1,1,1
734,0.866667,1,0.928571
735,0.545455,0.857143,0.666667
736,0.166667,1,0.285714
737,0.115385,1,0.206897
738,0.148936,1,0.259259
739,0.289474,1,0.44898
740,0.171429,1,0.292683
741,0.0392157,1,0.0754717
742,0.222222,1,0.363636
743,0.09375,0.461538,0.155844
744,0.0719424,1,0.134228
745,0.0107383,1,0.0212483
746,0.0173697,1,0.0341463
747,0.115385,1,0.206897
748,0.325,0.928571,0.481481
749,0.294118,0.333333,0.3125
750,0.0895522,1,0.164384
751,0.411765,1,0.583333
752,0.122449,1,0.218182
753,0.322581,0.952381,0.481928
754,0.189189,1,0.318182
755,0.209302,1,0.346154
756,0.692308,0.818182,0.75
757,0.12,1,0.214286
758,0.136364,1,0.24
759,1,0.833333,0.909091
760,0.101695,0.545455,0.171429
761,0.666667,1,0.8
762,0.0538462,1,0.10219
763,0.532787,0.336788,0.412698
764,0.25,0.285714,0.266667
765,0.5,1,0.666667
766,0.857143,1,0.923077
767,0.0987654,1,0.179775
768,0.636364,1,0.777778
769,1,1,1
770,0.5,1,0.666667
771,0.0784314,1,0.145455
772,0.269231,0.875,0.411765
773,0.0421687,1,0.0809249
774,0.4375,1,0.608696
775,0.75,1,0.857143
776,1,0.8,0.888889
777,0.25,1,0.4
778,0.157895,1,0.272727
779,0.181818,0.888889,0.301887
780,0.583333,0.875,0.7
781,0.123967,1,0.220588
782,0.6,1,0.75
783,0.197324,0.624339,0.299873
784,0.384615,0.833333,0.526316
785,0.157895,0.857143,0.266667
786,0.25,0.928571,0.393939
787,0.136364,1,0.24
788,0.777778,1,0.875
789,0.3,1,0.461538
790,0.295455,0.928571,0.448276
791,0.571429,0.4,0.470588
792,0.615385,0.8,0.695652
793,0.351351,1,0.52
794,0.132075,1,0.233333
795,0.291667,1,0.451613
796,0.875,1,0.933333
797,0.5,1,0.666667
798,0.0821918,1,0.151899
799,0.5,0.611111,0.55
800,0.5,0.583333,0.538462
801,0.0588235,1,0.111111
802,0.0625,1,0.117647
803,0.461538,1,0.631579
804,0.214286,1,0.352941
805,0.75,1,0.857143
806,0.0653266,1,0.122642
807,0.15,1,0.26087
808,0.45,0.473684,0.461538
809,0.928571,0.928571,0.928571
810,0.0176471,1,0.0346821
811,0.615385,1,0.761905
812,0.295082,0.9,0.444444
813,0.457143,0.666667,0.542373
814,0.0859375,1,0.158273
815,0.0652174,1,0.122449
816,0.666667,1,0.8
817,0.75,0.6,0.666667
818,0.0718563,0.923077,0.133333
819,0.714286,0.833333,0.769231
820,0.0923077,1,0.169014
821,0.431818,0.863636,0.575758
822,0.363636,0.75,0.489796
823,0.223881,1,0.365854
824,0.0952381,1,0.173913
825,0.0523256,1,0.0994475
826,0.424242,0.608696,0.5
827,0.12037,0.928571,0.213115
828,0.148148,1,0.258065
829,0.205882,1,0.341463
830,0.0169972,1,0.0334262
831,0.315789,1,0.48
832,0.230769,1,0.375
833,0.490196,0.862069,0.625
834,0.0775194,0.625,0.137931
835,0.555556,0.625,0.588235
836,0.0411523,1,0.0790514
837,0.347826,1,0.516129
838,0.118644,1,0.212121
839,1,1,1
840,0.545455,1,0.705882
841,0.666667,1,0.8
842,0.352941,1,0.521739
843,0.0410959,1,0.0789474
844,0.538462,1,0.7
845,1,1,1
846,0.0746269,1,0.138889
847,0.352941,0.6,0.444444
848,0.291667,1,0.451613
849,0.291667,1,0.451613
850,1,0.857143,0.923077
851,0.0118812,1,0.0234834
852,0.21875,0.875,0.35
853,0.75,0.75,0.75
854,0.6,0.818182,0.692308
855,0.375,1,0.545455
856,0.590909,1,0.742857
857,0.666667,0.923077,0.774194
858,0.227273,1,0.37037
859,0.162791,0.823529,0.271845
860,0.457143,0.941176,0.615385
861,0.636364,1,0.777778
862,1,1,1
863,0.0813953,1,0.150538
864,0.105263,1,0.190476
865,0.428571,1,0.6
866,0.1875,1,0.315789
867,0.153846,1,0.266667
868,1,0.416667,0.588235
869,1,0.875,0.933333
870,0.4,1,0.571429
871,1,1,1
872,0.0821918,1,0.151899
873,0.112903,1,0.202899
874,0.547619,0.5,0.522727
875,0.395349,1,0.566667
876,0.625,0.625,0.625
877,0.823529,1,0.903226
878,0.206897,1,0.342857
879,0.411765,0.7,0.518519
880,0.333333,1,0.5
881,0.0487805,1,0.0930233
882,0.123077,1,0.219178
883,1,1,1
884,0.132075,1,0.233333
885,1,0.857143,0.923077
886,1,1,1
887,0.0731707,1,0.136364
888,0.75,0.9,0.818182
889,0.142857,0.833333,0.243902
890,0.222222,1,0.363636
891,0.15873,0.769231,0.263158
892,0.148649,1,0.258824
893,0.0317003,1,0.0614525
894,0.157895,1,0.272727
895,0.291667,0.875,0.4375
896,0.75,1,0.857143
897,0.451613,0.823529,0.583333
898,0.0218447,1,0.0427553
899,0.272727,0.857143,0.413793
900,0.333333,1,0.5
901,0.510204,0.471698,0.490196
902,0.222222,0.875,0.35443
903,0.217391,0.769231,0.338983
904,0.3,0.9,0.45
905,0.0714286,1,0.133333
906,0.470588,1,0.64
907,0.538462,1,0.7
908,1,0.142857,0.25
909,0.333333,1,0.5
910,0.0679612,1,0.127273
911,0.0226244,1,0.0442478
912,1,0.857143,0.923077
913,0.072,1,0.134328
914,0.056,1,0.106061
915,0.375,1,0.545455
916,0.75,1,0.857143
917,0.04,1,0.0769231
918,0.28,1,0.4375
919,0.419355,0.722222,0.530612
920,0.333333,0.875,0.482759
921,0.533333,1,0.695652
922,1,1,1
923,0.0128755,1,0.0254237
924,0.428571,0.365854,0.394737
925,0.65,0.866667,0.742857
926,0.576923,1,0.731707
927,1,0.909091,0.952381
928,0.163636,1,0.28125
929,1,0.444444,0.615385
930,0.4,1,0.571429
931,0.875,1,0.933333
932,0.0521739,1,0.0991736
933,0.0202703,1,0.0397351
934,0.181818,1,0.307692
935,0.222222,1,0.363636
936,0.666667,1,0.8
937,0.181818,0.888889,0.301887
938,0.583333,1,0.736842
939,0.461538,1,0.631579
940,1,0.875,0.933333
941,0.615385,1,0.761905
942,1,0.307692,0.470588
943,0.170213,0.888889,0.285714
944,0.5,1,0.666667
945,1,1,1
946,0.176471,1,0.3
947,0.204082,1,0.338983
948,1,1,1
949,0.0888889,1,0.163265
950,1,0.833333,0.909091
951,0.238095,0.833333,0.37037
952,0.0747664,1,0.13913
953,0.565217,1,0.722222
954,0.210526,1,0.347826
955,0.135802,1,0.23913
956,0.32,1,0.484848
957,0.181818,1,0.307692
958,0.32,1,0.484848
959,0.207547,1,0.34375
960,0.7,1,0.823529
961,0.171429,1,0.292683
962,0.1,1,0.181818
