id,precision,recall,f1
504,0.0346821,1,0.0670391
505,0.461538,1,0.631579
506,0.75,1,0.857143
507,0.333333,1,0.5
508,0.666667,1,0.8
509,0.857143,1,0.923077
510,0.00434153,1,0.00864553
511,0.6,1,0.75
512,0.00353982,1,0.00705467
513,0.545455,1,0.705882
514,0.00125104,1,0.00249896
515,0.000682206,1,0.00136348
516,0.6,1,0.75
517,0.416667,1,0.588235
518,0.0895522,1,0.164384
519,0.00156887,1,0.00313283
520,0.00188265,1,0.00375822
521,0.00700117,1,0.013905
522,0.857143,1,0.923077
523,0.0379747,1,0.0731707
524,0.0379747,1,0.0731707
525,0.00112275,1,0.00224299
526,0.0236967,1,0.0462963
527,0.833333,1,0.909091
528,0.6,1,0.75
529,0.75,1,0.857143
530,0.6,1,0.75
531,0.00370599,1,0.00738462
532,0.545455,1,0.705882
533,0.6,1,0.75
534,0.004662,1,0.00928074
535,0.000869439,1,0.00173737
536,1,1,1
537,0.461538,1,0.631579
538,0.0206897,1,0.0405405
539,0.00485044,1,0.00965406
540,0.00321888,1,0.00641711
541,0.625,1,0.769231
542,0.833333,1,0.909091
543,1,1,1
544,0.00254561,1,0.00507829
545,0.857143,1,0.923077
546,1,1,1
547,0.857143,1,0.923077
548,1,1,1
549,0.00337838,1,0.00673401
550,0.00136643,1,0.00272913
551,0.8,1,0.888889
552,0.75,1,0.857143
553,0.0779221,1,0.144578
554,1,1,1
555,0.857143,1,0.923077
556,1,1,1
557,0.75,1,0.857143
558,0.01875,1,0.0368098
559,0.375,1,0.545455
560,0.0178571,1,0.0350877
561,0.00276116,1,0.00550711
562,0.000305344,1,0.000610501
563,0.000686735,1,0.00137253
564,0.0348837,1,0.0674157
565,0.00353107,1,0.0070373
566,0.147059,1,0.25641
567,0.147059,1,0.25641
568,0.00239693,1,0.0047824
569,0.00114657,1,0.00229051
570,0.0306122,1,0.0594059
571,0.0180723,1,0.035503
572,1,1,1
573,0.000507314,1,0.00101411
574,0.545455,1,0.705882
575,0.2,1,0.333333
576,0.000361838,1,0.000723415
577,0.666667,1,0.8
578,0.016129,1,0.031746
579,1,1,1
580,0.000430293,1,0.000860215
581,0.00829876,1,0.0164609
582,0.00328947,1,0.00655738
583,0.0759494,1,0.141176
584,1,1,1
585,0.000871207,1,0.0017409
586,0.00262123,1,0.00522876
587,0.0571429,1,0.108108
588,0.0416667,1,0.08
589,0.75,1,0.857143
590,1,0.166667,0.285714
591,0.00774194,1,0.0153649
592,0.428571,1,0.6
593,0.00476569,1,0.00948617
594,0.6,1,0.75
595,0.00371747,1,0.00740741
596,0.0779221,1,0.144578
597,0.000492328,1,0.000984171
598,0.0724638,1,0.135135
599,0.037037,1,0.0714286
600,1,1,1
601,0.00534283,1,0.0106289
602,0.0127119,1,0.0251046
603,0.333333,1,0.5
604,0.000567913,1,0.00113518
605,0.8,1,0.888889
606,0.0291262,1,0.0566038
607,0.75,1,0.857143
608,1,1,1
609,0.6,1,0.75
610,0.75,1,0.857143
611,0.0218341,1,0.042735
612,0.714286,1,0.833333
613,0.857143,1,0.923077
614,0.00264784,1,0.00528169
615,0.857143,1,0.923077
616,0.0434783,1,0.0833333
617,0.162162,1,0.27907
618,0.6,1,0.75
619,0.666667,1,0.8
620,0.0132159,1,0.026087
621,0.6,1,0.75
622,0.0154639,1,0.0304569
623,0.0943396,1,0.172414
624,0.0229885,1,0.0449438
625,0.0348837,1,0.0674157
626,0.263158,1,0.416667
627,0.272727,1,0.428571
628,0.206897,1,0.342857
629,0.00115207,1,0.0023015
630,0.857143,1,0.923077
631,0.857143,1,0.923077
632,0.0491803,1,0.09375
633,0.75,1,0.857143
634,0.023166,1,0.045283
635,0.666667,1,0.8
636,0.162162,1,0.27907
637,0.545455,1,0.705882
638,0.0549451,1,0.104167
639,0.0210526,1,0.0412371
640,0.0681818,1,0.12766
641,0.00170116,1,0.00339655
642,0.206897,1,0.342857
643,0.0638298,1,0.12
644,0.00703235,1,0.0139665
645,1,1,1
646,0.0923077,1,0.169014
647,0.0212766,1,0.0416667
648,0.857143,1,0.923077
649,0.0359281,1,0.0693642
650,0.428571,1,0.6
651,0.636364,1,0.777778
652,0.00283516,1,0.00565428
653,0.714286,1,0.833333
654,0.636364,1,0.777778
655,0.875,1,0.933333
656,0.666667,1,0.8
657,0.0210843,1,0.0412979
658,0.016055,1,0.0316027
659,1,1,1
660,0.875,1,0.933333
661,1,0.142857,0.25
662,1,0.142857,0.25
663,0.00801282,1,0.0158983
664,0.0597015,1,0.112676
665,0.0347222,1,0.0671141
666,1,0.142857,0.25
667,0.636364,1,0.777778
668,0.0313901,1,0.0608696
669,1,1,1
670,1,1,1
671,0.00826446,1,0.0163934
672,1,1,1
673,0.352941,1,0.521739
674,0.777778,1,0.875
675,0.5,1,0.666667
676,0.833333,1,0.909091
677,1,1,1
678,0.02,1,0.0392157
679,0.184211,1,0.311111
680,0.0029889,1,0.00595998
681,0.0026296,1,0.00524541
682,0.8,1,0.888889
683,1,0.142857,0.25
684,0.8,1,0.888889
685,0.00934579,1,0.0185185
686,0.189189,1,0.318182
687,0.777778,1,0.875
688,0.5,1,0.666667
689,0.636364,1,0.777778
690,0.21875,1,0.358974
691,0.00882724,1,0.0175
692,0.875,1,0.933333
693,0.00706215,1,0.0140252
694,0.875,1,0.933333
695,0.0018622,1,0.00371747
696,0.00886918,1,0.0175824
697,0.777778,1,0.875
698,0.875,1,0.933333
699,1,1,1
700,0.666667,1,0.8
701,0.00380228,1,0.00757576
702,0.777778,1,0.875
703,0.142857,1,0.25
704,0.636364,1,0.777778
705,0.0609756,1,0.114943
706,1,1,1
707,1,1,1
708,0.833333,1,0.909091
709,1,1,1
710,0.09375,1,0.171429
711,0.777778,1,0.875
712,1,1,1
713,0.0277778,1,0.0540541
714,0.0701754,1,0.131148
715,0.777778,1,0.875
716,0.777778,1,0.875
717,0.875,1,0.933333
718,0.7,1,0.823529
719,0.857143,1,0.923077
720,0.162791,1,0.28
721,0.21875,1,0.358974
722,0.0327103,1,0.0633484
723,1,0.142857,0.25
724,0.00301464,1,0.00601116
725,0.625,1,0.769231
726,0.0483871,1,0.0923077
727,0.6,1,0.75
728,0.0172414,1,0.0338983
729,0.5,1,0.666667
730,0.375,1,0.545455
731,1,1,1
732,0.368421,1,0.538462
733,0.411765,1,0.583333
734,0.411765,1,0.583333
735,0.000672753,1,0.0013446
736,1,0.142857,0.25
737,0.000778614,1,0.00155602
738,0.125,1,0.222222
739,0.125,1,0.222222
740,0.0299145,1,0.0580913
741,0.0673077,1,0.126126
742,0.454545,1,0.625
743,0.7,1,0.823529
744,0.26087,1,0.413793
745,0.583333,1,0.736842
746,0.777778,1,0.875
747,1,1,1
748,0.0304348,1,0.0590717
749,0.0107198,1,0.0212121
750,0.538462,1,0.7
751,0.00511322,1,0.0101744
752,0.555556,1,0.714286
753,0.0012951,1,0.00258684
754,0.00939597,1,0.018617
755,0.157895,1,0.272727
756,0.0168269,1,0.0330969
757,0.0276498,1,0.0538117
758,0.0322581,1,0.0625
759,0.0131827,1,0.0260223
760,0.189189,1,0.318182
761,1,1,1
762,1,0.142857,0.25
763,1,1,1
764,0.038674,1,0.0744681
765,0.777778,1,0.875
766,0.0440252,1,0.0843373
767,1,1,1
768,0.0141414,1,0.0278884
769,0.777778,1,0.875
770,0.0177215,1,0.0348259
771,0.0264151,1,0.0514706
772,0.112903,1,0.202899
773,0.875,1,0.933333
774,0.0196078,1,0.0384615
775,1,1,1
776,1,1,1
777,1,1,1
778,1,1,1
779,0.00678295,1,0.0134745
780,0.010101,1,0.02
781,0.875,1,0.933333
782,0.583333,1,0.736842
783,0.00333969,1,0.00665716
784,0.538462,1,0.7
785,0.7,1,0.823529
786,0.104478,1,0.189189
787,0.75,1,0.857143
788,0.8,1,0.888889
789,0.00326797,1,0.00651466
790,0.00903226,1,0.0179028
791,0.636364,1,0.777778
792,0.205882,1,0.341463
793,0.023569,1,0.0460526
794,0.0327869,1,0.0634921
795,0.0673077,1,0.126126
796,0.000618102,1,0.00123544
797,0.7,1,0.823529
798,0.0014881,1,0.00297177
799,0.0123839,1,0.0244648
800,0.0152284,1,0.03
801,0.0282258,1,0.054902
802,0.142857,1,0.25
803,0.019656,1,0.0385542
804,0.0457516,1,0.0875
805,1,1,1
806,0.727273,1,0.842105
807,0.030888,1,0.0599251
808,1,1,1
809,0.170213,1,0.290909
810,0.00434546,1,0.00865333
811,0.190476,1,0.32
812,0.00205339,1,0.00409836
813,0.857143,1,0.923077
814,0.015748,1,0.0310078
815,0.8,1,0.888889
816,0.0352423,1,0.0680851
817,0.016129,1,0.031746
818,0.888889,1,0.941176
819,1,1,1
820,0.00456026,1,0.00907912
821,0.727273,1,0.842105
822,0.00376825,1,0.00750821
823,0.00348432,1,0.00694444
824,0.666667,1,0.8
825,0.666667,1,0.8
826,1,1,1
827,0.057971,1,0.109589
828,0.00098884,1,0.00197573
829,1,0.125,0.222222
830,1,1,1
831,0.888889,1,0.941176
832,0.615385,1,0.761905
833,0.888889,1,0.941176
834,1,1,1
835,0.0808081,1,0.149533
836,0.235294,1,0.380952
837,0.235294,1,0.380952
838,0.7,0.875,0.777778
839,0.333333,1,0.5
840,0.875,0.875,0.875
841,0.0254777,1,0.0496894
842,0.421053,1,0.592593
843,0.8,1,0.888889
844,0.034188,1,0.0661157
845,0.1875,1,0.315789
846,0.615385,1,0.761905
847,0.0615385,1,0.115942
848,0.533333,1,0.695652
849,1,0.125,0.222222
850,0.119403,1,0.213333
851,0.75,1,0.857143
852,0.888889,1,0.941176
853,1,1,1
854,0.0306513,1,0.0594796
855,0.5,1,0.666667
856,1,1,1
857,0.030303,0.142857,0.05
858,0.666667,1,0.8
859,1,1,1
860,0.875,1,0.933333
861,0.0714286,1,0.133333
862,0.0714286,1,0.133333
863,0.000273648,1,0.000547146
864,0.888889,1,0.941176
865,0.636364,1,0.777778
866,1,1,1
867,0.166667,1,0.285714
868,0.571429,1,0.727273
869,0.00112391,1,0.0022453
870,0.666667,1,0.8
871,0.0299625,1,0.0581818
872,0.888889,1,0.941176
873,0.8,1,0.888889
874,0.8,1,0.888889
875,0.307692,1,0.470588
876,0.00202891,1,0.00404961
877,0.00492005,1,0.00979192
878,0.8,1,0.888889
879,1,1,1
880,0.538462,1,0.7
881,0.888889,1,0.941176
882,0.666667,1,0.8
883,0.0128411,1,0.0253566
884,0.4375,1,0.608696
885,0.380952,1,0.551724
886,0.177778,1,0.301887
887,1,0.125,0.222222
888,0.045977,1,0.0879121
889,0.0339806,1,0.0657277
890,0.75,1,0.857143
891,0.0151229,1,0.0297952
892,0.363636,1,0.533333
893,0.0290909,1,0.0565371
894,1,1,1
895,0.00066313,1,0.00132538
896,0.375,1,0.545455
897,0.8,1,0.888889
898,1,0.125,0.222222
899,0.0349345,1,0.0675105
900,0.875,1,0.933333
901,0.0776699,1,0.144144
902,0.0645161,1,0.121212
903,0.00530152,1,0.0105471
904,0.00118399,1,0.00236518
905,0.615385,1,0.761905
906,0.428571,1,0.6
907,0.145455,1,0.253968
908,0.888889,1,0.941176
909,0.0373832,1,0.0720721
910,0.666667,1,0.8
911,0.6,1,0.75
912,0.888889,1,0.941176
913,0.428571,1,0.6
914,0.00529451,1,0.0105332
915,1,0.125,0.222222
916,0.625,1,0.769231
917,0.8,1,0.888889
918,0.368421,1,0.538462
919,0.0677966,1,0.126984
920,1,1,1
921,0.00404245,1,0.00805234
922,0.421053,1,0.592593
923,0.888889,1,0.941176
924,0.35,1,0.518519
925,0.131148,1,0.231884
926,1,1,1
927,0.857143,1,0.923077
928,0.8,1,0.888889
929,0.00268998,1,0.00536553
930,0.00431965,1,0.00860215
931,0.000745018,1,0.00148893
932,0.0137255,1,0.0270793
933,0.888889,1,0.941176
934,0.0168776,1,0.033195
935,1,0.125,0.222222
936,0.0689655,0.25,0.108108
937,0.0689655,0.25,0.108108
938,0.128205,1,0.227273
939,0.000847577,1,0.00169372
940,0.6,1,0.75
941,0.875,1,0.933333
942,0.380952,1,0.551724
943,0.0720721,1,0.134454
944,0.00539447,1,0.0107311
945,0.00608828,1,0.0121029
946,0.259259,1,0.411765
947,0.625,1,0.769231
948,0.6,1,0.75
949,1,1,1
950,0.35,1,0.518519
951,0.818182,1,0.9
952,0.038961,1,0.075
953,0.18,1,0.305085
954,0.00406321,1,0.00809353
955,0.5,1,0.666667
956,1,1,1
957,0.0218447,1,0.0427553
958,0.173077,1,0.295082
959,0.428571,1,0.6
960,0.875,1,0.933333
961,0.0708661,1,0.132353
962,0.0779221,1,0.144578
963,0.45,1,0.62069
964,0.615385,1,0.761905
965,1,1,1
966,0.00586701,1,0.0116656
967,0.285714,1,0.444444
968,0.818182,1,0.9
969,0.00425733,1,0.00847857
970,0.8,1,0.888889
971,1,1,1
972,1,1,1
973,0.00487013,1,0.00969305
974,0.75,1,0.857143
975,0.727273,0.888889,0.8
976,0.75,1,0.857143
977,1,1,1
978,1,1,1
979,0.888889,1,0.941176
980,0.8,1,0.888889
981,1,0.111111,0.2
982,0.219512,1,0.36
983,0.0523256,1,0.0994475
984,0.0523256,1,0.0994475
985,1,1,1
986,0.0279503,1,0.0543807
987,0.833333,1,0.909091
988,0.133333,0.888889,0.231884
989,0.9,1,0.947368
990,0.103448,1,0.1875
991,0.0479042,1,0.0914286
992,0.346154,1,0.514286
993,0.000405844,1,0.000811359
994,1,1,1
995,0.409091,1,0.580645
996,0.0176125,1,0.0346154
997,0.5,1,0.666667
998,0.0454545,1,0.0869565
999,0.0418848,1,0.080402
1000,0.0167064,1,0.0328638
1001,0.818182,1,0.9
1002,0.818182,1,0.9
1003,0.8,1,0.888889
1004,0.642857,1,0.782609
1005,1,1,1
1006,0.571429,1,0.727273
1007,1,1,1
1008,0.9,1,0.947368
1009,0.111111,0.25,0.153846
1010,0.75,1,0.857143
1011,0.00860832,1,0.0170697
1012,0.454545,1,0.625
