id,precision,recall,f1
654,1,1,1
655,0.75,1,0.857143
656,1,1,1
657,0.961538,1,0.980392
658,1,1,1
659,0.9,1,0.947368
660,1,1,1
661,0.884615,0.92,0.901961
662,1,1,1
663,0.823529,1,0.903226
664,1,1,1
665,1,1,1
666,1,1,1
667,1,1,1
668,0.75,1,0.857143
669,1,1,1
670,1,1,1
671,0.909091,1,0.952381
672,0.833333,1,0.909091
673,1,1,1
674,0.857143,1,0.923077
675,1,1,1
676,1,1,1
677,1,0.4,0.571429
678,1,1,1
679,0.888889,1,0.941176
680,0.666667,1,0.8
681,1,1,1
682,1,1,1
683,0.967742,0.967742,0.967742
684,1,1,1
685,1,1,1
686,1,1,1
687,1,0.566667,0.723404
688,0.962963,0.962963,0.962963
689,1,1,1
690,1,1,1
691,1,1,1
692,1,0.941176,0.969697
693,1,1,1
694,0.952381,1,0.97561
695,1,1,1
696,0.909091,1,0.952381
697,1,0.615385,0.761905
698,1,1,1
699,1,1,1
700,1,1,1
701,0.888889,1,0.941176
702,1,1,1
703,1,1,1
704,1,1,1
705,1,1,1
706,1,1,1
707,0.9375,1,0.967742
708,1,1,1
709,0.526316,1,0.689655
710,1,1,1
711,1,0.631579,0.774194
712,1,1,1
713,1,1,1
714,1,1,1
715,1,1,1
716,0.947368,1,0.972973
717,1,1,1
718,1,0.857143,0.923077
719,0.941176,1,0.969697
720,0.909091,1,0.952381
721,1,1,1
722,1,1,1
723,0.136364,1,0.24
724,1,1,1
725,1,1,1
726,1,1,1
727,0.833333,1,0.909091
728,1,1,1
729,1,0.416667,0.588235
730,1,1,1
731,0.818182,1,0.9
732,1,1,1
733,0.769231,1,0.869565
734,0.875,1,0.933333
735,1,1,1
736,1,1,1
737,1,1,1
738,0.911765,1,0.953846
739,1,0.791667,0.883721
740,0.730769,1,0.844444
741,1,1,1
742,1,1,1
743,1,0.515152,0.68
744,1,1,1
745,1,1,1
746,0.923077,0.972973,0.947368
747,1,1,1
748,1,0.666667,0.8
749,1,1,1
750,0.473684,0.666667,0.553846
751,0.809524,1,0.894737
752,0.333333,1,0.5
753,1,1,1
754,0.875,1,0.933333
755,1,0.85,0.918919
756,1,0.5,0.666667
757,1,1,1
758,1,0.625,0.769231
759,1,0.971429,0.985507
760,0.928571,1,0.962963
761,0.9,1,0.947368
762,0.9,1,0.947368
763,1,1,1
764,1,1,1
765,1,0.5,0.666667
766,1,0.833333,0.909091
767,0.7,1,0.823529
768,1,1,1
769,0.833333,1,0.909091
770,1,1,1
771,1,1,1
772,1,0.928571,0.962963
773,1,0.909091,0.952381
774,1,1,1
775,0.818182,1,0.9
776,1,0.857143,0.923077
777,1,1,1
778,1,1,1
779,1,1,1
780,1,1,1
781,1,1,1
782,1,1,1
783,0.962963,1,0.981132
784,1,0.611111,0.758621
785,1,0.9375,0.967742
786,0.857143,1,0.923077
787,1,0.545455,0.705882
788,1,1,1
789,0.857143,1,0.923077
790,1,1,1
791,1,1,1
792,1,1,1
793,0.944444,1,0.971429
794,1,1,1
795,1,0.73913,0.85
796,0.777778,0.736842,0.756757
797,1,1,1
798,0.857143,1,0.923077
799,0.823529,1,0.903226
800,0.9,1,0.947368
801,1,1,1
802,1,0.666667,0.8
803,0.96875,1,0.984127
804,0.875,1,0.933333
805,1,1,1
806,0.693878,1,0.819277
807,1,1,1
808,1,1,1
809,1,1,1
810,1,1,1
811,1,1,1
812,1,1,1
813,1,1,1
814,1,1,1
815,1,1,1
816,0.736842,1,0.848485
817,1,1,1
818,0.9375,1,0.967742
819,1,1,1
820,0.929825,0.913793,0.921739
821,1,1,1
822,1,1,1
823,0.918367,0.957447,0.9375
824,0.934783,1,0.966292
825,0.962963,0.702703,0.8125
826,0.6,1,0.75
827,1,1,1
828,1,1,1
829,0.857143,1,0.923077
830,1,1,1
831,0.962963,1,0.981132
832,0.615385,1,0.761905
833,1,1,1
834,0.857143,1,0.923077
835,1,1,1
836,1,1,1
837,1,1,1
838,0.666667,1,0.8
839,1,1,1
840,0.447761,0.967742,0.612245
841,1,1,1
842,0.916667,1,0.956522
843,1,1,1
844,1,1,1
845,1,1,1
846,1,1,1
847,1,1,1
848,0.857143,1,0.923077
849,1,1,1
850,1,1,1
851,1,1,1
852,1,0.85,0.918919
853,0.923077,1,0.96
854,0.934783,1,0.966292
855,0.916667,1,0.956522
856,0.390244,1,0.561404
857,1,1,1
858,1,1,1
859,1,1,1
860,0.875,1,0.933333
861,1,1,1
862,1,1,1
863,1,1,1
864,1,0.882353,0.9375
865,1,1,1
866,1,1,1
867,1,1,1
868,1,0.833333,0.909091
869,1,1,1
870,1,1,1
871,1,1,1
872,1,1,1
873,1,0.8,0.888889
874,1,1,1
875,1,1,1
876,1,1,1
877,0.885714,0.861111,0.873239
878,0.0677966,1,0.126984
879,1,1,1
880,1,1,1
881,1,1,1
882,1,1,1
883,1,1,1
884,0.96,0.585366,0.727273
885,0.636364,1,0.777778
886,1,1,1
887,1,1,1
888,1,1,1
889,1,1,1
890,1,1,1
891,0.8,0.333333,0.470588
892,1,1,1
893,1,0.833333,0.909091
894,0.9,1,0.947368
895,1,1,1
896,1,1,1
897,1,1,1
898,1,1,1
899,1,1,1
900,0.823529,1,0.903226
901,1,1,1
902,0.866667,0.928571,0.896552
903,1,1,1
904,1,1,1
905,1,1,1
906,1,1,1
907,0.9,1,0.947368
908,1,1,1
909,1,1,1
910,1,0.95,0.974359
911,0.9,0.9,0.9
912,0.875,1,0.933333
913,1,0.944444,0.971429
914,1,1,1
915,1,1,1
916,1,1,1
917,1,1,1
918,1,0.666667,0.8
919,0.933333,1,0.965517
920,1,1,1
921,0.916667,1,0.956522
922,0.952381,0.740741,0.833333
923,0.896552,1,0.945455
924,1,1,1
925,1,1,1
926,0.857143,1,0.923077
927,0.625,1,0.769231
928,1,1,1
929,0.875,1,0.933333
930,0.9375,1,0.967742
931,1,0.571429,0.727273
932,1,1,1
933,1,1,1
934,1,0.391304,0.5625
935,0.933333,0.875,0.903226
936,1,1,1
937,1,1,1
938,1,1,1
939,0.777778,1,0.875
940,1,0.833333,0.909091
941,1,0.322917,0.488189
942,1,0.909091,0.952381
943,1,0.681159,0.810345
944,1,0.5,0.666667
945,0.923077,1,0.96
946,1,0.9,0.947368
947,0.875,1,0.933333
948,1,1,1
949,1,1,1
950,1,1,1
951,0.956522,0.785714,0.862745
952,1,0.904762,0.95
953,1,1,1
954,0.846154,1,0.916667
955,1,1,1
956,0.815789,1,0.898551
957,1,1,1
958,1,1,1
959,1,1,1
960,1,1,1
961,1,1,1
962,0.833333,0.980392,0.900901
963,0.8,1,0.888889
964,1,0.408163,0.57971
965,0.964286,1,0.981818
966,1,0.4,0.571429
967,1,0.6875,0.814815
968,0.909091,1,0.952381
969,1,1,1
970,0.971014,0.435065,0.600897
971,0.961538,0.635593,0.765306
972,0.860215,0.987654,0.91954
973,0.806452,1,0.892857
974,0.952381,0.952381,0.952381
975,1,1,1
976,1,0.944444,0.971429
977,1,1,1
978,1,1,1
979,0.607143,0.435897,0.507463
980,0.44898,0.611111,0.517647
981,0.969697,0.888889,0.927536
982,1,1,1
983,1,1,1
984,1,1,1
985,0.970588,0.970588,0.970588
986,1,0.76,0.863636
987,1,0.578947,0.733333
988,1,0.882353,0.9375
989,1,0.44,0.611111
990,1,1,1
991,1,0.5,0.666667
992,1,1,1
993,0.833333,1,0.909091
994,1,1,1
995,1,1,1
996,1,1,1
997,1,1,1
998,1,1,1
999,1,1,1
1000,1,0.857143,0.923077
1001,1,1,1
1002,1,1,1
1003,1,1,1
1004,1,1,1
1005,1,1,1
1006,0.773585,1,0.87234
1007,0.833333,1,0.909091
1008,0.884615,1,0.938776
1009,1,0.545455,0.705882
1010,0.952381,0.952381,0.952381
1011,1,0.240741,0.38806
1012,0.969697,1,0.984615
1013,1,1,1
1014,1,1,1
1015,0.888889,1,0.941176
1016,1,1,1
1017,1,0.5,0.666667
1018,0.85,0.515152,0.641509
1019,1,0.6,0.75
1020,1,1,1
1021,1,1,1
1022,0.9,0.818182,0.857143
1023,1,1,1
1024,1,1,1
1025,1,0.909091,0.952381
1026,1,1,1
1027,0.916667,1,0.956522
1028,0.909091,1,0.952381
1029,1,1,1
1030,0.625,1,0.769231
1031,1,1,1
1032,1,1,1
1033,1,0.5,0.666667
1034,1,0.833333,0.909091
1035,1,1,1
1036,1,1,1
1037,1,1,1
1038,0.934783,1,0.966292
1039,0.896552,0.962963,0.928571
1040,0.875,1,0.933333
1041,1,1,1
1042,1,1,1
1043,0.833333,1,0.909091
1044,1,1,1
1045,1,1,1
1046,1,1,1
1047,1,1,1
1048,0.818182,1,0.9
1049,0.857143,1,0.923077
1050,1,1,1
1051,1,0.961538,0.980392
1052,1,0.941176,0.969697
1053,0.75,1,0.857143
1054,1,1,1
1055,0.857143,1,0.923077
1056,1,1,1
1057,1,1,1
1058,1,1,1
1059,1,1,1
1060,1,1,1
1061,1,1,1
1062,0.909091,1,0.952381
1063,1,0.363636,0.533333
1064,1,0.226804,0.369748
1065,1,0.538462,0.7
1066,1,0.857143,0.923077
1067,1,1,1
1068,0.941176,1,0.969697
1069,1,1,1
1070,0.888889,1,0.941176
1071,1,1,1
1072,1,1,1
1073,0.973684,0.870588,0.919255
1074,0.964912,0.916667,0.940171
1075,0.823529,1,0.903226
1076,1,1,1
1077,1,0.7,0.823529
1078,1,1,1
1079,1,1,1
1080,1,1,1
1081,1,1,1
1082,1,1,1
1083,1,1,1
1084,1,1,1
1085,1,1,1
1086,1,1,1
1087,0.944444,0.447368,0.607143
1088,1,1,1
1089,1,1,1
1090,0.76,0.35514,0.484076
1091,0.8125,1,0.896552
1092,1,1,1
1093,1,1,1
1094,0.583333,1,0.736842
1095,0.714286,0.405405,0.517241
1096,1,1,1
1097,1,1,1
1098,1,0.8125,0.896552
1099,1,0.461538,0.631579
1100,0.866667,1,0.928571
1101,1,1,1
1102,1,0.705882,0.827586
1103,1,1,1
1104,1,1,1
1105,1,1,1
1106,0.833333,1,0.909091
1107,1,1,1
1108,1,1,1
1109,1,1,1
1110,1,1,1
1111,0.857143,0.489796,0.623377
1112,0.863636,0.883721,0.873563
1113,1,0.292683,0.45283
1114,0.407407,1,0.578947
1115,0.818182,1,0.9
1116,0.8,1,0.888889
1117,0.622951,0.575758,0.598425
1118,0.97619,0.911111,0.942529
1119,0.854167,1,0.921348
1120,0.954545,1,0.976744
1121,1,0.809524,0.894737
1122,1,1,1
1123,1,1,1
1124,0.888889,1,0.941176
1125,1,1,1
1126,1,1,1
1127,1,1,1
1128,0.961538,0.892857,0.925926
1129,1,0.705882,0.827586
1130,1,0.866667,0.928571
1131,0.916667,1,0.956522
1132,1,1,1
1133,0.962963,0.928571,0.945455
1134,1,1,1
1135,0.833333,1,0.909091
1136,0.857143,1,0.923077
1137,0.966667,0.805556,0.878788
1138,1,0.833333,0.909091
1139,1,1,1
1140,0.961538,0.735294,0.833333
1141,1,0.785714,0.88
1142,1,0.846154,0.916667
1143,1,1,1
1144,1,1,1
1145,1,0.5,0.666667
1146,0.888889,1,0.941176
1147,1,1,1
1148,1,1,1
1149,1,1,1
1150,1,1,1
1151,1,1,1
1152,1,0.382979,0.553846
1153,1,0.5,0.666667
1154,1,1,1
1155,1,1,1
1156,1,1,1
1157,1,1,1
1158,1,1,1
1159,0.947368,0.923077,0.935065
1160,0.85,0.5,0.62963
1161,1,1,1
1162,1,0.96,0.979592
1163,1,1,1
1164,0.909091,1,0.952381
1165,1,1,1
1166,1,1,1
1167,1,0.903226,0.949153
1168,1,1,1
1169,0.779661,1,0.87619
1170,0.954545,1,0.976744
1171,0.366667,1,0.536585
1172,0.909091,1,0.952381
1173,1,1,1
1174,1,1,1
1175,1,0.625,0.769231
1176,1,0.857143,0.923077
1177,1,1,1
1178,1,1,1
1179,1,1,1
1180,0.982301,0.798561,0.880952
1181,0.970588,0.6875,0.804878
1182,1,0.952381,0.97561
1183,1,1,1
1184,1,0.923077,0.96
1185,1,1,1
1186,1,1,1
1187,0.777778,1,0.875
1188,0.705882,1,0.827586
1189,1,1,1
1190,0.967742,0.882353,0.923077
1191,0.944444,1,0.971429
1192,1,1,1
1193,1,1,1
1194,1,1,1
1195,0.583333,1,0.736842
1196,0.833333,1,0.909091
1197,1,1,1
1198,1,1,1
1199,1,1,1
1200,0.9375,1,0.967742
1201,0.948718,0.556391,0.701422
1202,0.952381,0.909091,0.930233
1203,1,0.913043,0.954545
1204,1,0.941176,0.969697
1205,0.134615,1,0.237288
1206,0.984375,0.238636,0.384146
1207,1,0.385542,0.556522
1208,0.959184,0.959184,0.959184
1209,1,0.866667,0.928571
1210,1,0.8125,0.896552
1211,1,0.933333,0.965517
1212,1,0.571429,0.727273
1213,1,0.236842,0.382979
1214,0.875,1,0.933333
1215,0.8,1,0.888889
1216,1,1,1
1217,0.962963,0.962963,0.962963
1218,1,1,1
1219,1,1,1
1220,1,0.863636,0.926829
1221,1,1,1
1222,1,0.5625,0.72
1223,1,0.928571,0.962963
1224,1,1,1
1225,1,0.5,0.666667
1226,1,1,1
1227,0.842105,0.761905,0.8
1228,0.966667,1,0.983051
1229,0.852941,1,0.920635
1230,0.944444,0.607143,0.73913
